resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,date,dob,nationality,name,country,driver_age,finished,points_scored
20857,844,67,5,18.0,16,9,9,9,2.0,58,+1:09.394,5486952.0,44.0,14.0,1:31.360,210.341,1,2011,4,5,2011-05-08,1988-10-31,Swiss,Toro Rosso,Turkey,22.5160848733744,1,2.0
20858,844,155,15,16.0,24,10,10,10,1.0,58,+1:18.021,5495579.0,45.0,10.0,1:31.038,211.085,1,2011,4,5,2011-05-08,1986-09-13,Japanese,Sauber,Turkey,24.648870636550306,1,1.0
20859,844,13,6,6.0,10,11,11,11,0.0,58,+1:19.823,5497381.0,57.0,11.0,1:31.118,210.9,1,2011,4,5,2011-05-08,1981-04-25,Brazilian,Ferrari,Turkey,30.034223134839152,1,0.0
20860,844,30,131,7.0,8,12,12,12,0.0,58,+1:25.444,5503002.0,47.0,12.0,1:31.153,210.819,1,2011,4,5,2011-05-08,1969-01-03,German,Mercedes,Turkey,42.340862422997944,1,0.0
20861,844,16,10,14.0,12,13,13,13,0.0,57,,,43.0,16.0,1:32.070,208.719,11,2011,4,5,2011-05-08,1983-01-11,German,Force India,Turkey,28.320328542094455,1,0.0
20862,844,815,15,17.0,15,14,14,14,0.0,57,,,46.0,9.0,1:30.797,211.645,11,2011,4,5,2011-05-08,1990-01-26,Mexican,Sauber,Turkey,21.27857631759069,1,0.0
20863,844,22,3,11.0,11,15,15,15,0.0,57,,,46.0,17.0,1:32.079,208.699,11,2011,4,5,2011-05-08,1972-05-23,Brazilian,Williams,Turkey,38.95687885010267,1,0.0
20864,844,153,5,19.0,17,16,16,16,0.0,57,,,57.0,2.0,1:29.894,213.771,11,2011,4,5,2011-05-08,1990-03-23,Spanish,Toro Rosso,Turkey,21.125256673511295,1,0.0
20865,844,813,3,12.0,14,17,17,17,0.0,57,,,44.0,15.0,1:32.044,208.778,11,2011,4,5,2011-05-08,1985-03-09,Venezuelan,Williams,Turkey,26.16290212183436,1,0.0
20866,844,15,205,21.0,19,18,18,18,0.0,57,,,49.0,20.0,1:32.862,206.939,11,2011,4,5,2011-05-08,1974-07-13,Italian,Lotus,Turkey,36.818617385352496,1,0.0
20867,844,5,205,20.0,18,19,19,19,0.0,56,,,55.0,19.0,1:32.695,207.312,12,2011,4,5,2011-05-08,1981-10-19,Finnish,Lotus,Turkey,29.54962354551677,1,0.0
20868,844,816,166,25.0,23,20,20,20,0.0,56,,,55.0,23.0,1:34.971,202.343,12,2011,4,5,2011-05-08,1985-12-27,Belgian,Virgin,Turkey,25.360711841204655,1,0.0
20869,844,39,164,22.0,22,21,21,21,0.0,55,,,51.0,21.0,1:33.948,204.547,13,2011,4,5,2011-05-08,1977-01-14,Indian,HRT,Turkey,34.31074606433949,1,0.0
20870,844,24,164,23.0,20,22,22,22,0.0,53,,,41.0,22.0,1:34.699,202.925,15,2011,4,5,2011-05-08,1980-08-06,Italian,HRT,Turkey,30.751540041067763,1,0.0
20871,844,814,10,15.0,13,,R,23,0.0,44,,,40.0,18.0,1:32.519,207.706,31,2011,4,5,2011-05-08,1986-04-16,British,Force India,Turkey,25.059548254620122,0,0.0
20872,844,10,166,24.0,21,,W,24,0.0,0,,,,0.0,,,6,2011,4,5,2011-05-08,1982-03-18,German,Virgin,Turkey,29.138945927446954,0,0.0
20873,845,20,9,1.0,2,1,1,1,25.0,66,1:39:03.301,5943301.0,60.0,4.0,1:27.162,192.262,1,2011,5,4,2011-05-22,1987-07-03,German,Red Bull,Spain,23.88501026694045,1,25.0
20874,845,1,1,3.0,3,2,2,2,18.0,66,+0.630,5943931.0,52.0,1.0,1:26.727,193.227,1,2011,5,4,2011-05-22,1985-01-07,British,McLaren,Spain,26.368240930869266,1,18.0
20875,845,18,1,4.0,5,3,3,3,15.0,66,+35.697,5978998.0,63.0,7.0,1:27.518,191.48,1,2011,5,4,2011-05-22,1980-01-19,British,McLaren,Spain,31.33744010951403,1,15.0
20876,845,17,9,2.0,1,4,4,4,12.0,66,+47.966,5991267.0,50.0,5.0,1:27.187,192.207,1,2011,5,4,2011-05-22,1976-08-27,Australian,Red Bull,Spain,34.732375085557834,1,12.0
20877,845,4,6,5.0,4,5,5,5,10.0,65,,,22.0,9.0,1:28.737,188.85,11,2011,5,4,2011-05-22,1981-07-29,Spanish,Ferrari,Spain,29.812457221081452,1,10.0
20878,845,30,131,7.0,10,6,6,6,8.0,65,,,34.0,15.0,1:29.463,187.317,11,2011,5,4,2011-05-22,1969-01-03,German,Mercedes,Spain,42.379192334017795,1,8.0
20879,845,3,131,8.0,7,7,7,7,6.0,65,,,34.0,13.0,1:29.155,187.964,11,2011,5,4,2011-05-22,1985-06-27,German,Mercedes,Spain,25.900068446269678,1,6.0
20880,845,2,4,9.0,24,8,8,8,4.0,65,,,61.0,3.0,1:26.958,192.713,11,2011,5,4,2011-05-22,1977-05-10,German,Renault,Spain,34.03148528405202,1,4.0
20881,845,815,15,17.0,12,9,9,9,2.0,65,,,55.0,6.0,1:27.247,192.075,11,2011,5,4,2011-05-22,1990-01-26,Mexican,Sauber,Spain,21.31690622861054,1,2.0
20882,845,155,15,16.0,14,10,10,10,1.0,65,,,52.0,8.0,1:27.615,191.268,11,2011,5,4,2011-05-22,1986-09-13,Japanese,Sauber,Spain,24.687200547570157,1,1.0
20883,845,808,4,10.0,6,11,11,11,0.0,65,,,35.0,17.0,1:29.592,187.047,11,2011,5,4,2011-05-22,1984-09-08,Russian,Renault,Spain,26.699520876112253,1,0.0
20884,845,814,10,15.0,16,12,12,12,0.0,65,,,42.0,16.0,1:29.469,187.305,11,2011,5,4,2011-05-22,1986-04-16,British,Force India,Spain,25.097878165639973,1,0.0
20885,845,16,10,14.0,17,13,13,13,0.0,65,,,52.0,10.0,1:28.791,188.735,11,2011,5,4,2011-05-22,1983-01-11,German,Force India,Spain,28.358658453114305,1,0.0
20886,845,67,5,18.0,11,14,14,14,0.0,65,,,27.0,18.0,1:30.049,186.098,11,2011,5,4,2011-05-22,1988-10-31,Swiss,Toro Rosso,Spain,22.55441478439425,1,0.0
20887,845,813,3,12.0,9,15,15,15,0.0,65,,,64.0,14.0,1:29.391,187.468,11,2011,5,4,2011-05-22,1985-03-09,Venezuelan,Williams,Spain,26.20123203285421,1,0.0
20888,845,153,5,19.0,13,16,16,16,0.0,64,,,52.0,12.0,1:29.132,188.013,12,2011,5,4,2011-05-22,1990-03-23,Spanish,Toro Rosso,Spain,21.163586584531142,1,0.0
20889,845,22,3,11.0,19,17,17,17,0.0,64,,,60.0,2.0,1:26.891,192.862,12,2011,5,4,2011-05-22,1972-05-23,Brazilian,Williams,Spain,38.99520876112252,1,0.0
20890,845,15,205,21.0,18,18,18,18,0.0,64,,,34.0,20.0,1:30.783,184.594,12,2011,5,4,2011-05-22,1974-07-13,Italian,Lotus,Spain,36.85694729637235,1,0.0
20891,845,10,166,24.0,20,19,19,19,0.0,63,,,40.0,21.0,1:31.635,182.877,13,2011,5,4,2011-05-22,1982-03-18,German,Virgin,Spain,29.177275838466805,1,0.0
20892,845,816,166,25.0,23,20,20,20,0.0,62,,,36.0,22.0,1:32.549,181.071,14,2011,5,4,2011-05-22,1985-12-27,Belgian,Virgin,Spain,25.399041752224505,1,0.0
20893,845,39,164,22.0,22,21,21,21,0.0,61,,,33.0,23.0,1:32.848,180.488,15,2011,5,4,2011-05-22,1977-01-14,Indian,HRT,Spain,34.34907597535934,1,0.0
20894,845,13,6,6.0,8,,R,22,0.0,58,,,24.0,11.0,1:29.081,188.12,6,2011,5,4,2011-05-22,1981-04-25,Brazilian,Ferrari,Spain,30.072553045859,0,0.0
20895,845,5,205,20.0,15,,R,23,0.0,48,,,34.0,19.0,1:30.618,184.93,3,2011,5,4,2011-05-22,1981-10-19,Finnish,Lotus,Spain,29.587953456536617,0,0.0
20896,845,24,164,23.0,21,,R,24,0.0,28,,,22.0,24.0,1:33.884,178.496,6,2011,5,4,2011-05-22,1980-08-06,Italian,HRT,Spain,30.78986995208761,0,0.0
20897,846,20,9,1.0,1,1,1,1,25.0,78,2:09:38.373,7778373.0,78.0,2.0,1:16.267,157.656,1,2011,6,6,2011-05-29,1987-07-03,German,Red Bull,Monaco,23.904175222450377,1,25.0
20898,846,4,6,5.0,4,2,2,2,18.0,78,+1.138,7779511.0,77.0,4.0,1:16.471,157.236,1,2011,6,6,2011-05-29,1981-07-29,Spanish,Ferrari,Monaco,29.831622176591377,1,18.0
20899,846,18,1,4.0,2,3,3,3,15.0,78,+2.378,7780751.0,78.0,3.0,1:16.463,157.252,1,2011,6,6,2011-05-29,1980-01-19,British,McLaren,Monaco,31.356605065023956,1,15.0
20900,846,17,9,2.0,3,4,4,4,12.0,78,+23.101,7801474.0,78.0,1.0,1:16.234,157.724,1,2011,6,6,2011-05-29,1976-08-27,Australian,Red Bull,Monaco,34.75154004106776,1,12.0
20901,846,155,15,16.0,12,5,5,5,10.0,78,+26.916,7805289.0,76.0,7.0,1:18.308,153.547,1,2011,6,6,2011-05-29,1986-09-13,Japanese,Sauber,Monaco,24.706365503080082,1,10.0
20902,846,1,1,3.0,9,6,6,6,8.0,78,+27.210,7805583.0,54.0,5.0,1:17.847,154.456,1,2011,6,6,2011-05-29,1985-01-07,British,McLaren,Monaco,26.38740588637919,1,8.0
20903,846,16,10,14.0,14,7,7,7,6.0,77,,,77.0,13.0,1:18.872,152.449,11,2011,6,6,2011-05-29,1983-01-11,German,Force India,Monaco,28.37782340862423,1,6.0
20904,846,2,4,9.0,15,8,8,8,4.0,77,,,77.0,6.0,1:17.857,154.436,11,2011,6,6,2011-05-29,1977-05-10,German,Renault,Monaco,34.050650239561946,1,4.0
20905,846,22,3,11.0,11,9,9,9,2.0,77,,,76.0,8.0,1:18.584,153.008,11,2011,6,6,2011-05-29,1972-05-23,Brazilian,Williams,Monaco,39.01437371663244,1,2.0
20906,846,67,5,18.0,16,10,10,10,1.0,77,,,77.0,12.0,1:18.832,152.526,11,2011,6,6,2011-05-29,1988-10-31,Swiss,Toro Rosso,Monaco,22.573579739904176,1,1.0
20907,846,3,131,8.0,7,11,11,11,0.0,76,,,56.0,10.0,1:18.699,152.784,12,2011,6,6,2011-05-29,1985-06-27,German,Mercedes,Monaco,25.919233401779604,1,0.0
20908,846,814,10,15.0,13,12,12,12,0.0,76,,,75.0,11.0,1:18.724,152.736,12,2011,6,6,2011-05-29,1986-04-16,British,Force India,Monaco,25.117043121149898,1,0.0
20909,846,15,205,21.0,18,13,13,13,0.0,76,,,66.0,19.0,1:21.277,147.938,12,2011,6,6,2011-05-29,1974-07-13,Italian,Lotus,Monaco,36.876112251882276,1,0.0
20910,846,5,205,20.0,17,14,14,14,0.0,76,,,54.0,18.0,1:20.678,149.036,12,2011,6,6,2011-05-29,1981-10-19,Finnish,Lotus,Monaco,29.607118412046542,1,0.0
20911,846,816,166,25.0,21,15,15,15,0.0,75,,,75.0,20.0,1:21.391,147.731,13,2011,6,6,2011-05-29,1985-12-27,Belgian,Virgin,Monaco,25.418206707734427,1,0.0
20912,846,24,164,23.0,23,16,16,16,0.0,75,,,74.0,21.0,1:21.566,147.414,13,2011,6,6,2011-05-29,1980-08-06,Italian,HRT,Monaco,30.809034907597535,1,0.0
20913,846,39,164,22.0,22,17,17,17,0.0,74,,,74.0,23.0,1:22.731,145.338,14,2011,6,6,2011-05-29,1977-01-14,Indian,HRT,Monaco,34.36824093086927,1,0.0
20914,846,813,3,12.0,8,18,18,18,0.0,73,,,62.0,14.0,1:18.904,152.387,3,2011,6,6,2011-05-29,1985-03-09,Venezuelan,Williams,Monaco,26.220396988364133,1,0.0
20915,846,808,4,10.0,10,,R,19,0.0,67,,,57.0,16.0,1:20.058,150.191,4,2011,6,6,2011-05-29,1984-09-08,Russian,Renault,Monaco,26.718685831622178,0,0.0
20916,846,153,5,19.0,19,,R,20,0.0,66,,,59.0,9.0,1:18.608,152.961,4,2011,6,6,2011-05-29,1990-03-23,Spanish,Toro Rosso,Monaco,21.182751540041068,0,0.0
20917,846,13,6,6.0,6,,R,21,0.0,32,,,16.0,17.0,1:20.202,149.921,3,2011,6,6,2011-05-29,1981-04-25,Brazilian,Ferrari,Monaco,30.091718001368925,0,0.0
20918,846,30,131,7.0,5,,R,22,0.0,32,,,30.0,15.0,1:19.801,150.674,5,2011,6,6,2011-05-29,1969-01-03,German,Mercedes,Monaco,42.39835728952772,0,0.0
20919,846,10,166,24.0,20,,R,23,0.0,30,,,30.0,22.0,1:22.102,146.451,22,2011,6,6,2011-05-29,1982-03-18,German,Virgin,Monaco,29.196440793976727,0,0.0
20920,847,18,1,4.0,7,1,1,1,25.0,70,4:04:39.537,14679537.0,69.0,1.0,1:16.956,204.007,1,2011,7,7,2011-06-12,1980-01-19,British,McLaren,Canada,31.394934976043807,1,25.0
20921,847,20,9,1.0,1,2,2,2,18.0,70,+2.709,14682246.0,69.0,2.0,1:17.217,203.317,1,2011,7,7,2011-06-12,1987-07-03,German,Red Bull,Canada,23.942505133470227,1,18.0
20922,847,17,9,2.0,4,3,3,3,15.0,70,+13.828,14693365.0,65.0,8.0,1:19.572,197.3,1,2011,7,7,2011-06-12,1976-08-27,Australian,Red Bull,Canada,34.789869952087614,1,15.0
20923,847,30,131,7.0,8,4,4,4,12.0,70,+14.219,14693756.0,70.0,4.0,1:19.138,198.382,1,2011,7,7,2011-06-12,1969-01-03,German,Mercedes,Canada,42.43668720054757,1,12.0
20924,847,808,4,10.0,10,5,5,5,10.0,70,+20.395,14699932.0,68.0,3.0,1:19.054,198.593,1,2011,7,7,2011-06-12,1984-09-08,Russian,Renault,Canada,26.757015742642025,1,10.0
20925,847,13,6,6.0,3,6,6,6,8.0,70,+33.225,14712762.0,68.0,5.0,1:19.148,198.357,1,2011,7,7,2011-06-12,1981-04-25,Brazilian,Ferrari,Canada,30.130047912388775,1,8.0
20926,847,155,15,16.0,13,7,7,7,6.0,70,+33.270,14712807.0,70.0,10.0,1:20.213,195.723,1,2011,7,7,2011-06-12,1986-09-13,Japanese,Sauber,Canada,24.744695414099933,1,6.0
20927,847,153,5,19.0,24,8,8,8,4.0,70,+35.964,14715501.0,69.0,13.0,1:20.371,195.339,1,2011,7,7,2011-06-12,1990-03-23,Spanish,Toro Rosso,Canada,21.22108145106092,1,4.0
20928,847,22,3,11.0,16,9,9,9,2.0,70,+45.117,14724654.0,68.0,11.0,1:20.316,195.472,1,2011,7,7,2011-06-12,1972-05-23,Brazilian,Williams,Canada,39.05270362765229,1,2.0
20929,847,67,5,18.0,15,10,10,10,1.0,70,+47.056,14726593.0,69.0,7.0,1:19.507,197.461,1,2011,7,7,2011-06-12,1988-10-31,Swiss,Toro Rosso,Canada,22.611909650924023,1,1.0
20930,847,3,131,8.0,6,11,11,11,0.0,70,+50.454,14729991.0,69.0,9.0,1:20.071,196.07,1,2011,7,7,2011-06-12,1985-06-27,German,Mercedes,Canada,25.95756331279945,1,0.0
20931,847,37,15,17.0,17,12,12,12,0.0,70,+1:03.607,14743144.0,70.0,12.0,1:20.369,195.343,1,2011,7,7,2011-06-12,1971-02-24,Spanish,Sauber,Canada,40.29568788501027,1,0.0
20932,847,24,164,23.0,20,13,13,13,0.0,69,,,63.0,17.0,1:23.419,188.201,11,2011,7,7,2011-06-12,1980-08-06,Italian,HRT,Canada,30.847364818617386,1,0.0
20933,847,39,164,22.0,22,14,14,14,0.0,69,,,66.0,16.0,1:23.116,188.887,11,2011,7,7,2011-06-12,1977-01-14,Indian,HRT,Canada,34.40657084188912,1,0.0
20934,847,816,166,25.0,23,15,15,15,0.0,69,,,68.0,15.0,1:22.495,190.309,11,2011,7,7,2011-06-12,1985-12-27,Belgian,Virgin,Canada,25.456536618754278,1,0.0
20935,847,10,166,24.0,21,16,16,16,0.0,69,,,68.0,19.0,1:24.590,185.596,11,2011,7,7,2011-06-12,1982-03-18,German,Virgin,Canada,29.234770704996578,1,0.0
20936,847,15,205,21.0,18,17,17,17,0.0,69,,,67.0,14.0,1:22.233,190.916,11,2011,7,7,2011-06-12,1974-07-13,Italian,Lotus,Canada,36.91444216290212,1,0.0
20937,847,814,10,15.0,11,18,18,18,0.0,67,,,67.0,6.0,1:19.395,197.74,3,2011,7,7,2011-06-12,1986-04-16,British,Force India,Canada,25.155373032169745,1,0.0
20938,847,813,3,12.0,12,,R,19,0.0,61,,,53.0,18.0,1:24.265,186.312,31,2011,7,7,2011-06-12,1985-03-09,Venezuelan,Williams,Canada,26.258726899383984,0,0.0
20939,847,2,4,9.0,9,,R,20,0.0,55,,,55.0,20.0,1:25.135,184.408,3,2011,7,7,2011-06-12,1977-05-10,German,Renault,Canada,34.08898015058179,0,0.0
20940,847,16,10,14.0,14,,R,21,0.0,49,,,47.0,21.0,1:30.171,174.109,3,2011,7,7,2011-06-12,1983-01-11,German,Force India,Canada,28.416153319644078,0,0.0
20941,847,4,6,5.0,2,,R,22,0.0,36,,,14.0,22.0,1:34.223,166.621,4,2011,7,7,2011-06-12,1981-07-29,Spanish,Ferrari,Canada,29.869952087611225,0,0.0
20942,847,5,205,20.0,19,,R,23,0.0,28,,,16.0,24.0,1:38.460,159.451,7,2011,7,7,2011-06-12,1981-10-19,Finnish,Lotus,Canada,29.645448323066393,0,0.0
20943,847,1,1,3.0,5,,R,24,0.0,7,,,7.0,23.0,1:37.761,160.591,4,2011,7,7,2011-06-12,1985-01-07,British,McLaren,Canada,26.425735797399042,0,0.0
20944,848,20,9,1.0,1,1,1,1,25.0,57,1:39:36.169,5976169.0,53.0,1.0,1:41.852,191.536,1,2011,8,12,2011-06-26,1987-07-03,German,Red Bull,Spain,23.980835044490075,1,25.0
20945,848,4,6,5.0,4,2,2,2,18.0,57,+10.891,5987060.0,49.0,2.0,1:42.308,190.683,1,2011,8,12,2011-06-26,1981-07-29,Spanish,Ferrari,Spain,29.908281998631075,1,18.0
20946,848,17,9,2.0,2,3,3,3,15.0,57,+27.255,6003424.0,39.0,4.0,1:42.534,190.262,1,2011,8,12,2011-06-26,1976-08-27,Australian,Red Bull,Spain,34.82819986310746,1,15.0
20947,848,1,1,3.0,3,4,4,4,12.0,57,+46.190,6022359.0,47.0,6.0,1:42.947,189.499,1,2011,8,12,2011-06-26,1985-01-07,British,McLaren,Spain,26.46406570841889,1,12.0
20948,848,13,6,6.0,5,5,5,5,10.0,57,+51.705,6027874.0,53.0,5.0,1:42.705,189.945,1,2011,8,12,2011-06-26,1981-04-25,Brazilian,Ferrari,Spain,30.168377823408623,1,10.0
20949,848,18,1,4.0,6,6,6,6,8.0,57,+1:00.065,6036234.0,57.0,3.0,1:42.340,190.623,1,2011,8,12,2011-06-26,1980-01-19,British,McLaren,Spain,31.433264887063654,1,8.0
20950,848,3,131,8.0,7,7,7,7,6.0,57,+1:38.090,6074259.0,53.0,12.0,1:43.649,188.215,1,2011,8,12,2011-06-26,1985-06-27,German,Mercedes,Spain,25.9958932238193,1,6.0
20951,848,153,5,19.0,18,8,8,8,4.0,56,,,53.0,11.0,1:43.579,188.343,11,2011,8,12,2011-06-26,1990-03-23,Spanish,Toro Rosso,Spain,21.259411362080765,1,4.0
20952,848,16,10,14.0,10,9,9,9,2.0,56,,,53.0,10.0,1:43.526,188.439,11,2011,8,12,2011-06-26,1983-01-11,German,Force India,Spain,28.45448323066393,1,2.0
20953,848,2,4,9.0,9,10,10,10,1.0,56,,,51.0,14.0,1:43.901,187.759,11,2011,8,12,2011-06-26,1977-05-10,German,Renault,Spain,34.12731006160164,1,1.0
20954,848,815,15,17.0,16,11,11,11,0.0,56,,,41.0,15.0,1:43.949,187.672,11,2011,8,12,2011-06-26,1990-01-26,Mexican,Sauber,Spain,21.412731006160165,1,0.0
20955,848,22,3,11.0,13,12,12,12,0.0,56,,,55.0,17.0,1:44.131,187.344,11,2011,8,12,2011-06-26,1972-05-23,Brazilian,Williams,Spain,39.09103353867214,1,0.0
20956,848,67,5,18.0,17,13,13,13,0.0,56,,,47.0,16.0,1:44.103,187.395,11,2011,8,12,2011-06-26,1988-10-31,Swiss,Toro Rosso,Spain,22.650239561943874,1,0.0
20957,848,814,10,15.0,12,14,14,14,0.0,56,,,54.0,13.0,1:43.851,187.849,11,2011,8,12,2011-06-26,1986-04-16,British,Force India,Spain,25.193702943189596,1,0.0
20958,848,808,4,10.0,11,15,15,15,0.0,56,,,41.0,8.0,1:43.151,189.124,11,2011,8,12,2011-06-26,1984-09-08,Russian,Renault,Spain,26.795345653661876,1,0.0
20959,848,155,15,16.0,14,16,16,16,0.0,56,,,42.0,9.0,1:43.517,188.456,11,2011,8,12,2011-06-26,1986-09-13,Japanese,Sauber,Spain,24.78302532511978,1,0.0
20960,848,30,131,7.0,8,17,17,17,0.0,56,,,50.0,18.0,1:44.578,186.544,11,2011,8,12,2011-06-26,1969-01-03,German,Mercedes,Spain,42.47501711156742,1,0.0
20961,848,813,3,12.0,15,18,18,18,0.0,56,,,47.0,7.0,1:43.134,189.155,11,2011,8,12,2011-06-26,1985-03-09,Venezuelan,Williams,Spain,26.297056810403834,1,0.0
20962,848,5,205,20.0,19,19,19,19,0.0,55,,,44.0,19.0,1:45.055,185.697,12,2011,8,12,2011-06-26,1981-10-19,Finnish,Lotus,Spain,29.683778234086244,1,0.0
20963,848,15,205,21.0,20,20,20,20,0.0,55,,,28.0,20.0,1:46.208,183.681,12,2011,8,12,2011-06-26,1974-07-13,Italian,Lotus,Spain,36.95277207392197,1,0.0
20964,848,10,166,24.0,21,21,21,21,0.0,55,,,49.0,21.0,1:46.628,182.957,12,2011,8,12,2011-06-26,1982-03-18,German,Virgin,Spain,29.27310061601643,1,0.0
20965,848,816,166,25.0,23,22,22,22,0.0,55,,,51.0,22.0,1:47.164,182.042,12,2011,8,12,2011-06-26,1985-12-27,Belgian,Virgin,Spain,25.49486652977413,1,0.0
20966,848,24,164,23.0,22,23,23,23,0.0,54,,,37.0,23.0,1:47.418,181.612,13,2011,8,12,2011-06-26,1980-08-06,Italian,HRT,Spain,30.885694729637233,1,0.0
20967,848,39,164,22.0,24,24,24,24,0.0,54,,,32.0,24.0,1:47.708,181.123,13,2011,8,12,2011-06-26,1977-01-14,Indian,HRT,Spain,34.444900752908964,1,0.0
20968,849,4,6,5.0,3,1,1,1,25.0,52,1:28:41.196,5321196.0,41.0,1.0,1:34.908,223.454,1,2011,9,9,2011-07-10,1981-07-29,Spanish,Ferrari,UK,29.946611909650922,1,25.0
20969,849,20,9,1.0,2,2,2,2,18.0,52,+16.511,5337707.0,38.0,3.0,1:35.565,221.918,1,2011,9,9,2011-07-10,1987-07-03,German,Red Bull,UK,24.019164955509925,1,18.0
20970,849,17,9,2.0,1,3,3,3,15.0,52,+16.947,5338143.0,49.0,4.0,1:35.665,221.686,1,2011,9,9,2011-07-10,1976-08-27,Australian,Red Bull,UK,34.86652977412731,1,15.0
20971,849,1,1,3.0,10,4,4,4,12.0,52,+28.986,5350182.0,39.0,5.0,1:36.180,220.499,1,2011,9,9,2011-07-10,1985-01-07,British,McLaren,UK,26.50239561943874,1,12.0
20972,849,13,6,6.0,4,5,5,5,10.0,52,+29.010,5350206.0,49.0,2.0,1:35.474,222.129,1,2011,9,9,2011-07-10,1981-04-25,Brazilian,Ferrari,UK,30.206707734428473,1,10.0
20973,849,3,131,8.0,9,6,6,6,8.0,52,+1:00.665,5381861.0,32.0,13.0,1:37.073,218.47,1,2011,9,9,2011-07-10,1985-06-27,German,Mercedes,UK,26.034223134839152,1,8.0
20974,849,815,15,17.0,12,7,7,7,6.0,52,+1:05.590,5386786.0,35.0,7.0,1:36.656,219.413,1,2011,9,9,2011-07-10,1990-01-26,Mexican,Sauber,UK,21.451060917180012,1,6.0
20975,849,2,4,9.0,16,8,8,8,4.0,52,+1:15.542,5396738.0,37.0,14.0,1:37.117,218.371,1,2011,9,9,2011-07-10,1977-05-10,German,Renault,UK,34.16563997262149,1,4.0
20976,849,30,131,7.0,13,9,9,9,2.0,52,+1:17.912,5399108.0,34.0,11.0,1:37.034,218.558,1,2011,9,9,2011-07-10,1969-01-03,German,Mercedes,UK,42.51334702258727,1,2.0
20977,849,153,5,19.0,18,10,10,10,1.0,52,+1:19.108,5400304.0,38.0,15.0,1:37.160,218.275,1,2011,9,9,2011-07-10,1990-03-23,Spanish,Toro Rosso,UK,21.297741273100616,1,1.0
20978,849,16,10,14.0,11,11,11,11,0.0,52,+1:19.712,5400908.0,42.0,9.0,1:36.744,219.213,1,2011,9,9,2011-07-10,1983-01-11,German,Force India,UK,28.49281314168378,1,0.0
20979,849,808,4,10.0,14,12,12,12,0.0,52,+1:20.681,5401877.0,40.0,6.0,1:36.308,220.206,1,2011,9,9,2011-07-10,1984-09-08,Russian,Renault,UK,26.833675564681723,1,0.0
20980,849,22,3,11.0,15,13,13,13,0.0,51,,,38.0,8.0,1:36.733,219.238,11,2011,9,9,2011-07-10,1972-05-23,Brazilian,Williams,UK,39.12936344969199,1,0.0
20981,849,813,3,12.0,7,14,14,14,0.0,51,,,41.0,12.0,1:37.036,218.553,11,2011,9,9,2011-07-10,1985-03-09,Venezuelan,Williams,UK,26.33538672142368,1,0.0
20982,849,814,10,15.0,6,15,15,15,0.0,51,,,48.0,16.0,1:37.936,216.545,11,2011,9,9,2011-07-10,1986-04-16,British,Force India,UK,25.232032854209447,1,0.0
20983,849,10,166,24.0,20,16,16,16,0.0,50,,,49.0,17.0,1:39.811,212.477,12,2011,9,9,2011-07-10,1982-03-18,German,Virgin,UK,29.311430527036276,1,0.0
20984,849,816,166,25.0,22,17,17,17,0.0,50,,,30.0,20.0,1:40.560,210.894,12,2011,9,9,2011-07-10,1985-12-27,Belgian,Virgin,UK,25.533196440793976,1,0.0
20985,849,24,164,23.0,23,18,18,18,0.0,50,,,40.0,19.0,1:40.524,210.97,12,2011,9,9,2011-07-10,1980-08-06,Italian,HRT,UK,30.924024640657084,1,0.0
20986,849,817,164,22.0,24,19,19,19,0.0,49,,,30.0,22.0,1:40.910,210.163,13,2011,9,9,2011-07-10,1989-07-01,Australian,HRT,UK,22.023271731690624,1,0.0
20987,849,18,1,4.0,5,,R,20,0.0,39,,,31.0,10.0,1:36.982,218.675,61,2011,9,9,2011-07-10,1980-01-19,British,McLaren,UK,31.471594798083505,0,0.0
20988,849,67,5,18.0,19,,R,21,0.0,25,,,24.0,18.0,1:40.224,211.602,3,2011,9,9,2011-07-10,1988-10-31,Swiss,Toro Rosso,UK,22.688569472963724,0,0.0
20989,849,155,15,16.0,8,,R,22,0.0,23,,,23.0,21.0,1:40.703,210.595,5,2011,9,9,2011-07-10,1986-09-13,Japanese,Sauber,UK,24.82135523613963,0,0.0
20990,849,15,205,21.0,21,,R,23,0.0,10,,,9.0,23.0,1:55.491,183.629,44,2011,9,9,2011-07-10,1974-07-13,Italian,Lotus,UK,36.99110198494182,0,0.0
20991,849,5,205,20.0,17,,R,24,0.0,2,,,2.0,24.0,2:10.404,162.629,6,2011,9,9,2011-07-10,1981-10-19,Finnish,Lotus,UK,29.72210814510609,0,0.0
20992,850,1,1,3.0,2,1,1,1,25.0,60,1:37:30.334,5850334.0,59.0,1.0,1:34.302,196.526,1,2011,10,20,2011-07-24,1985-01-07,British,McLaren,Germany,26.54072553045859,1,25.0
20993,850,4,6,5.0,4,2,2,2,18.0,60,+3.980,5854314.0,60.0,5.0,1:34.626,195.853,1,2011,10,20,2011-07-24,1981-07-29,Spanish,Ferrari,Germany,29.984941820670773,1,18.0
20994,850,17,9,2.0,1,3,3,3,15.0,60,+9.788,5860122.0,60.0,2.0,1:34.468,196.18,1,2011,10,20,2011-07-24,1976-08-27,Australian,Red Bull,Germany,34.90485968514716,1,15.0
